*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Apr 16 2025 16:08:46
*************************************************
parsing config file: /pref/Pythia/config/coop_pythia.ini
unable to parse section: , name: bool coop_rl_enable, value: true
unable to parse section: , name: coop_enable_adaptive_alpha, value: true

trace_0 /pref/Pythia/NUTCH/traces/nutch_phase1_core0.trace.xz
trace_1 /pref/Pythia/NUTCH/traces/nutch_phase1_core1.trace.xz
trace_2 /pref/Pythia/NUTCH/traces/nutch_phase1_core2.trace.xz
trace_3 /pref/Pythia/NUTCH/traces/nutch_phase1_core3.trace.xz
Initialize SHIP state
warmup_instructions 50000000
simulation_instructions 150000000
champsim_seed 7154
measure_ipc 0
measure_ipc_epoch 1000
measure_dram_bw 1
measure_dram_bw_epoch 256
measure_cache_acc 1
measure_cache_acc_epoch 1024
l1d_perfect 0
l2c_perfect 0
llc_perfect 0
l1d_semi_perfect 0
l2c_semi_perfect 0
llc_semi_perfect 0
semi_perfect_cache_page_buffer_size 64

num_cpus 4
cpu_freq 4000
dram_io_freq 2400
page_size 4096
block_size 64
max_read_per_cycle 8
max_fill_per_cycle 1
dram_channels 2
log2_dram_channels 1
dram_ranks 1
dram_banks 8
dram_rows 65536
dram_columns 128
dram_row_size 8
dram_size 8192
dram_pages 2097152
======= Prefetcher Knob Settings =======
coop_enable_multicore: 0
coop_enable_bw_throttling: 1
coop_rl_enable: 0
coop_rl_ipc_threshold: 
coop_rl_alpha_high_ipc: 0.05
coop_rl_alpha_low_ipc: 0.01
coop_rl_bw_threshold: 10
========================================
fetch_width 6
decode_width 6
exec_width 4
lq_width 2
sq_width 2
retire_width 4
scheduler_size 128
branch_mispredict_penalty 20
rob_size 256
lq_size 72
sq_size 56
num_instr_destinations_sparc 4
num_instr_destinations 2
num_instr_sources 4

itlb_set 16
itlb_way 8
itlb_rq_size 16
itlb_wq_size 16
itlb_pq_size 0
itlb_mshr_size 8
itlb_latency 1

dtlb_set 16
dtlb_way 4
dtlb_rq_size 16
dtlb_wq_size 16
dtlb_pq_size 0
dtlb_mshr_size 8
dtlb_latency 1

stlb_set 128
stlb_way 12
stlb_rq_size 32
stlb_wq_size 32
stlb_pq_size 0
stlb_mshr_size 16
stlb_latency 8

l1i_size 32
l1i_set 64
l1i_way 8
l1i_rq_size 64
l1i_wq_size 64
l1i_pq_size 8
l1i_mshr_size 8
l1i_latency 1

l1d_size 32
l1d_set 64
l1d_way 8
l1d_rq_size 64
l1d_wq_size 64
l1d_pq_size 32
l1d_mshr_size 16
l1d_latency 4

l2c_size 256
l2c_set 512
l2c_way 8
l2c_rq_size 128
l2c_wq_size 32
l2c_pq_size 128
l2c_mshr_size 128
l2c_latency 10

llc_size 8192
llc_set 8192
llc_way 16
llc_rq_size 256
llc_wq_size 512
llc_pq_size 128
llc_mshr_size 256
llc_latency 20

dram_channel_width 8
dram_wq_size 64
dram_rq_size 64
tRP 15
tRCD 15
tCAS 12.5
dram_dbus_turn_around_time 30
dram_write_high_wm 56
dram_write_low_wm 48
min_dram_writes_per_switch 16
dram_mtps 2400
dram_dbus_return_time 13

[CoopPythia Config]
 - Bandwidth-aware throttling: Enabled
 - Multicore cooperation: Disabled
 - RL Enabled: No
 - Adaptive Alpha: Enabled
 - IPC Threshold: 4
 - BW Threshold: 10
 - Alpha High: 0.05
 - Alpha Low: 0.01

Heartbeat CPU  3 instructions:    1000001 cycles:     564557 heartbeat IPC: 1.77130 cumulative IPC: 1.77130 (Simulation time: 0 hr 0 min 5 sec) 
Heartbeat CPU  2 instructions:    1000003 cycles:     611082 heartbeat IPC: 1.63645 cumulative IPC: 1.63645 (Simulation time: 0 hr 0 min 5 sec) 
Heartbeat CPU  0 instructions:    1000002 cycles:     629502 heartbeat IPC: 1.58856 cumulative IPC: 1.58856 (Simulation time: 0 hr 0 min 5 sec) 
Heartbeat CPU  1 instructions:    1000001 cycles:     653385 heartbeat IPC: 1.53049 cumulative IPC: 1.53049 (Simulation time: 0 hr 0 min 6 sec) 
Heartbeat CPU  3 instructions:    2000001 cycles:    1073796 heartbeat IPC: 1.96371 cumulative IPC: 1.86255 (Simulation time: 0 hr 0 min 10 sec) 
Heartbeat CPU  0 instructions:    2000000 cycles:    1096387 heartbeat IPC: 2.14185 cumulative IPC: 1.82417 (Simulation time: 0 hr 0 min 10 sec) 
Heartbeat CPU  1 instructions:    2000000 cycles:    1164927 heartbeat IPC: 1.95487 cumulative IPC: 1.71685 (Simulation time: 0 hr 0 min 11 sec) 
Heartbeat CPU  2 instructions:    2000002 cycles:    1336984 heartbeat IPC: 1.37760 cumulative IPC: 1.49591 (Simulation time: 0 hr 0 min 12 sec) 
Heartbeat CPU  0 instructions:    3000001 cycles:    1575173 heartbeat IPC: 2.08862 cumulative IPC: 1.90455 (Simulation time: 0 hr 0 min 14 sec) 
Heartbeat CPU  3 instructions:    3000002 cycles:    1807570 heartbeat IPC: 1.36282 cumulative IPC: 1.65969 (Simulation time: 0 hr 0 min 16 sec) 
Heartbeat CPU  1 instructions:    3000003 cycles:    1856337 heartbeat IPC: 1.44632 cumulative IPC: 1.61609 (Simulation time: 0 hr 0 min 16 sec) 
Heartbeat CPU  2 instructions:    3000003 cycles:    2168451 heartbeat IPC: 1.20269 cumulative IPC: 1.38348 (Simulation time: 0 hr 0 min 18 sec) 
Heartbeat CPU  0 instructions:    4000000 cycles:    2212049 heartbeat IPC: 1.57016 cumulative IPC: 1.80828 (Simulation time: 0 hr 0 min 18 sec) 
Heartbeat CPU  3 instructions:    4000000 cycles:    2288983 heartbeat IPC: 2.07721 cumulative IPC: 1.74750 (Simulation time: 0 hr 0 min 19 sec) 
Heartbeat CPU  1 instructions:    4000000 cycles:    2371078 heartbeat IPC: 1.94272 cumulative IPC: 1.68700 (Simulation time: 0 hr 0 min 20 sec) 
Heartbeat CPU  2 instructions:    4000000 cycles:    2604380 heartbeat IPC: 2.29394 cumulative IPC: 1.53587 (Simulation time: 0 hr 0 min 23 sec) 
Heartbeat CPU  0 instructions:    5000000 cycles:    2688859 heartbeat IPC: 2.09727 cumulative IPC: 1.85952 (Simulation time: 0 hr 0 min 24 sec) 
Heartbeat CPU  3 instructions:    5000001 cycles:    2709280 heartbeat IPC: 2.37927 cumulative IPC: 1.84551 (Simulation time: 0 hr 0 min 24 sec) 
Heartbeat CPU  1 instructions:    5000000 cycles:    2811802 heartbeat IPC: 2.26899 cumulative IPC: 1.77822 (Simulation time: 0 hr 0 min 25 sec) 
Heartbeat CPU  0 instructions:    6000003 cycles:    3126594 heartbeat IPC: 2.28449 cumulative IPC: 1.91902 (Simulation time: 0 hr 0 min 28 sec) 
Heartbeat CPU  3 instructions:    6000000 cycles:    3126716 heartbeat IPC: 2.39557 cumulative IPC: 1.91895 (Simulation time: 0 hr 0 min 28 sec) 
Heartbeat CPU  2 instructions:    5000000 cycles:    3163307 heartbeat IPC: 1.78914 cumulative IPC: 1.58062 (Simulation time: 0 hr 0 min 29 sec) 
Heartbeat CPU  1 instructions:    6000000 cycles:    3238451 heartbeat IPC: 2.34385 cumulative IPC: 1.85274 (Simulation time: 0 hr 0 min 29 sec) 
Heartbeat CPU  3 instructions:    7000002 cycles:    3541201 heartbeat IPC: 2.41264 cumulative IPC: 1.97673 (Simulation time: 0 hr 0 min 33 sec) 
Heartbeat CPU  0 instructions:    7000000 cycles:    3552349 heartbeat IPC: 2.34876 cumulative IPC: 1.97053 (Simulation time: 0 hr 0 min 33 sec) 
Heartbeat CPU  1 instructions:    7000002 cycles:    3667142 heartbeat IPC: 2.33269 cumulative IPC: 1.90884 (Simulation time: 0 hr 0 min 34 sec) 
Heartbeat CPU  2 instructions:    6000003 cycles:    3709573 heartbeat IPC: 1.83062 cumulative IPC: 1.61744 (Simulation time: 0 hr 0 min 35 sec) 
Heartbeat CPU  0 instructions:    8000000 cycles:    3978069 heartbeat IPC: 2.34896 cumulative IPC: 2.01103 (Simulation time: 0 hr 0 min 37 sec) 
Heartbeat CPU  3 instructions:    8000000 cycles:    4014362 heartbeat IPC: 2.11344 cumulative IPC: 1.99284 (Simulation time: 0 hr 0 min 38 sec) 
Heartbeat CPU  1 instructions:    8000000 cycles:    4095574 heartbeat IPC: 2.33409 cumulative IPC: 1.95333 (Simulation time: 0 hr 0 min 39 sec) 
Heartbeat CPU  2 instructions:    7000000 cycles:    4222901 heartbeat IPC: 1.94807 cumulative IPC: 1.65763 (Simulation time: 0 hr 0 min 40 sec) 
Heartbeat CPU  0 instructions:    9000001 cycles:    4399077 heartbeat IPC: 2.37525 cumulative IPC: 2.04588 (Simulation time: 0 hr 0 min 42 sec) 
Heartbeat CPU  1 instructions:    9000003 cycles:    4523852 heartbeat IPC: 2.33494 cumulative IPC: 1.98946 (Simulation time: 0 hr 0 min 43 sec) 
Heartbeat CPU  3 instructions:    9000003 cycles:    4651891 heartbeat IPC: 1.56856 cumulative IPC: 1.93470 (Simulation time: 0 hr 0 min 44 sec) 
Heartbeat CPU  0 instructions:   10000001 cycles:    4820421 heartbeat IPC: 2.37336 cumulative IPC: 2.07451 (Simulation time: 0 hr 0 min 46 sec) 
Heartbeat CPU  2 instructions:    8000000 cycles:    4924227 heartbeat IPC: 1.42587 cumulative IPC: 1.62462 (Simulation time: 0 hr 0 min 46 sec) 
Heartbeat CPU  1 instructions:   10000001 cycles:    5085965 heartbeat IPC: 1.77900 cumulative IPC: 1.96620 (Simulation time: 0 hr 0 min 48 sec) 
Heartbeat CPU  3 instructions:   10000003 cycles:    5106746 heartbeat IPC: 2.19850 cumulative IPC: 1.95819 (Simulation time: 0 hr 0 min 48 sec) 
Heartbeat CPU  0 instructions:   11000001 cycles:    5290439 heartbeat IPC: 2.12758 cumulative IPC: 2.07922 (Simulation time: 0 hr 0 min 50 sec) 
Heartbeat CPU  2 instructions:    9000003 cycles:    5462670 heartbeat IPC: 1.85721 cumulative IPC: 1.64755 (Simulation time: 0 hr 0 min 52 sec) 
Heartbeat CPU  1 instructions:   11000001 cycles:    5600953 heartbeat IPC: 1.94179 cumulative IPC: 1.96395 (Simulation time: 0 hr 0 min 53 sec) 
Heartbeat CPU  3 instructions:   11000001 cycles:    5648887 heartbeat IPC: 1.84453 cumulative IPC: 1.94729 (Simulation time: 0 hr 0 min 54 sec) 
Heartbeat CPU  0 instructions:   12000000 cycles:    5767102 heartbeat IPC: 2.09792 cumulative IPC: 2.08077 (Simulation time: 0 hr 0 min 55 sec) 
