Trace,Exp,Core_0_IPC,Core_1_IPC,Core_2_IPC,Core_3_IPC,Core_0_LLC_total_miss,Core_0_LLC_load_miss,Core_0_LLC_RFO_miss,Core_0_LLC_writeback_miss,Core_1_LLC_total_miss,Core_1_LLC_load_miss,Core_1_LLC_RFO_miss,Core_1_LLC_writeback_miss,Core_2_LLC_total_miss,Core_2_LLC_load_miss,Core_2_LLC_RFO_miss,Core_2_LLC_writeback_miss,Core_3_LLC_total_miss,Core_3_LLC_load_miss,Core_3_LLC_RFO_miss,Core_3_LLC_writeback_miss,Filter
cassandra_phase0_4T,coop_pythia,0.38193,0.34768,0.38737,0.36954,1437500,482694,85190,155744,1446298,499345,79218,140161,1408746,487288,66077,146792,1453025,506314,74777,147846,1
cassandra_phase1_4T,coop_pythia,0.34752,0.33809,0.3762,0.35198,1503576,539965,85594,149841,1445753,492100,92155,138881,1453441,489910,89636,148199,1477723,500881,96319,144132,1
cassandra_phase2_4T,coop_pythia,0.34366,0.33254,0.35895,0.36857,1368768,491688,78020,164509,1440207,481487,89415,157275,1327058,453170,74877,158819,1310079,429020,77851,152577,1
cassandra_phase3_4T,coop_pythia,0.34712,0.34285,0.3404,0.34733,1471701,483660,80894,143789,1395413,462180,93122,159793,1512339,535597,99240,159124,1405270,496496,98457,182141,1
cassandra_phase4_4T,coop_pythia,0.30367,0.28199,0.32597,0.31781,1437787,485506,140683,196109,1767781,646045,133496,171668,1325468,437916,112937,178305,1392134,457616,117087,182239,1
cassandra_phase5_4T,coop_pythia,0.40084,0.35305,0.39207,0.37894,1367485,466516,67029,155847,1432079,489078,88225,146331,1398541,471430,86001,154399,1410972,473513,83954,156722,1
