Trace,Exp,Core_0_IPC,Core_1_IPC,Core_2_IPC,Core_3_IPC,Core_0_LLC_total_miss,Core_0_LLC_load_miss,Core_0_LLC_RFO_miss,Core_0_LLC_writeback_miss,Core_1_LLC_total_miss,Core_1_LLC_load_miss,Core_1_LLC_RFO_miss,Core_1_LLC_writeback_miss,Core_2_LLC_total_miss,Core_2_LLC_load_miss,Core_2_LLC_RFO_miss,Core_2_LLC_writeback_miss,Core_3_LLC_total_miss,Core_3_LLC_load_miss,Core_3_LLC_RFO_miss,Core_3_LLC_writeback_miss,Filter
nutch_phase0_1T,coop_pythia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nutch_phase1_1T,coop_pythia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nutch_phase2_1T,coop_pythia,0.53465,1.51356,1.52892,1.43251,1734867,370700,203490,43489,5870,1795,196,395,17,3,5,0,13,4,0,0,1
nutch_phase3_1T,coop_pythia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nutch_phase4_1T,coop_pythia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nutch_phase5_1T,coop_pythia,0.68056,0.65627,0.52917,0.6855,222155,20183,21767,38389,239613,21002,19166,41384,278433,26999,30150,45746,169646,21603,18962,14666,1
