Trace,Exp,Core_0_IPC,Core_1_IPC,Core_2_IPC,Core_3_IPC,Core_0_LLC_total_miss,Core_0_LLC_load_miss,Core_0_LLC_RFO_miss,Core_0_LLC_writeback_miss,Core_1_LLC_total_miss,Core_1_LLC_load_miss,Core_1_LLC_RFO_miss,Core_1_LLC_writeback_miss,Core_2_LLC_total_miss,Core_2_LLC_load_miss,Core_2_LLC_RFO_miss,Core_2_LLC_writeback_miss,Core_3_LLC_total_miss,Core_3_LLC_load_miss,Core_3_LLC_RFO_miss,Core_3_LLC_writeback_miss,Filter
streaming_phase0_4T,coop_pythia,0.23399,0.28854,0.38357,0.24623,793785,180373,140958,52691,1077024,205123,127796,52112,1064971,115948,49763,19495,907612,219006,109098,49215,1
streaming_phase1_4T,coop_pythia,0.25906,0.25094,0.27997,0.24069,646394,96148,110616,30660,596428,101231,104966,26150,707543,60705,60989,12299,589905,100461,123919,32241,1
streaming_phase2_4T,coop_pythia,0.25368,0.31088,0.27997,0.25426,668820,113409,122042,34991,821498,103208,88918,24162,720810,71717,56446,14809,692688,120103,117949,34979,1
streaming_phase3_4T,coop_pythia,0.23841,0.23936,0.22214,0.24543,747896,150151,145722,43339,723048,142157,140504,41067,618055,102817,93317,23314,758908,147559,134406,40449,1
streaming_phase4_4T,coop_pythia,0.24105,0.25599,0.27807,0.26896,610908,91110,144604,40131,654750,89133,129517,35151,720696,67789,61573,13177,700033,85786,121930,31625,1
streaming_phase5_4T,coop_pythia,0.23733,0.2411,0.23696,0.23829,826482,152009,177089,44604,718366,124166,161598,38732,710926,97104,107616,23814,709888,118771,152847,41105,1
